VTD,PrecinctName,HD,tot14,stw14,sth14,votes_area
270531715,Minneapolis W-8 P-4,62B,964,0.921999,0.903084,0.310515
270531720,Minneapolis W-8 P-5,62B,1591,0.900583,0.877937,0.337600
270531725,Minneapolis W-8 P-6,62B,1517,0.913247,0.900208,0.447019
270531730,Minneapolis W-8 P-7,62B,1998,0.898247,0.875786,0.392889
270531735,Minneapolis W-8 P-8,63A,1786,0.884238,0.875887,0.375053
270531750,Minneapolis W-9 P-1,62B,1142,0.925109,0.900093,0.251597
270531755,Minneapolis W-9 P-2,62B,1528,0.937043,0.919509,0.335664
270531760,Minneapolis W-9 P-3,62A,866,0.826209,0.873563,0.226773
270531765,Minneapolis W-9 P-4,62A,553,0.897958,0.921971,0.146023
270531770,Minneapolis W-9 P-5,62A,316,0.893813,0.895683,0.292259
270531775,Minneapolis W-9 P-6,63A,1313,0.889400,0.879393,0.257086
270531780,Minneapolis W-9 P-7,62B,792,0.910260,0.883752,0.414271
270531785,Minneapolis W-9 P-8,63A,92,0.819699,0.842697,0.041689
270531805,Minneapolis W-10 P-1,61A,1097,0.914740,0.903164,0.616745
270531810,Minneapolis W-10 P-2,61A,1314,0.844452,0.835857,0.532099
270531815,Minneapolis W-10 P-3A,61B,1106,0.825224,0.820611,0.495455
270531817,Minneapolis W-10 P-3B,61A,0,0.000000,0.000000,0.000000
270531820,Minneapolis W-10 P-4,61B,1093,0.873445,0.851996,0.564060
270531825,Minneapolis W-10 P-5A,61B,1062,0.877241,0.868657,0.157030
270531827,Minneapolis W-10 P-5B,61A,0,0.000000,0.000000,0.000000
270531830,Minneapolis W-10 P-6,61B,1410,0.870832,0.858309,0.760440
270531835,Minneapolis W-10 P-7,62A,1636,0.932637,0.940379,0.644308
270531840,Minneapolis W-10 P-8,62A,905,0.909391,0.913771,0.344172
270531845,Minneapolis W-10 P-9,62A,1018,0.907386,0.910361,0.333519
270531860,Minneapolis W-11 P-1,62B,1227,0.868993,0.848354,0.370419
270531865,Minneapolis W-11 P-2,61B,1570,0.794398,0.779548,0.309018
270531870,Minneapolis W-11 P-3,61B,1182,0.833927,0.815859,0.194581
270531875,Minneapolis W-11 P-4,63B,1872,0.847046,0.839227,0.297062
270531880,Minneapolis W-11 P-5,61B,1057,0.803376,0.797000,0.272587
270531885,Minneapolis W-11 P-6,63B,1720,0.796437,0.787132,0.304848
270531890,Minneapolis W-11 P-7,63B,1572,0.779658,0.766447,0.333251
270531895,Minneapolis W-11 P-8,63B,1384,0.762052,0.725037,0.137230
270531900,Minneapolis W-11 P-9,63B,708,0.802601,0.785401,0.202612
270531902,Minneapolis W-11 P-10,61B,1113,0.757375,0.742481,0.198339
270531905,Minneapolis W-12 P-1,63A,1678,0.875154,0.862515,0.273862
270531910,Minneapolis W-12 P-2,63A,1574,0.874066,0.862500,0.318359
270531915,Minneapolis W-12 P-3,63A,1831,0.846950,0.829462,0.333929
270531920,Minneapolis W-12 P-4,63A,846,0.856584,0.858896,0.204711
270531925,Minneapolis W-12 P-5,63B,2030,0.837193,0.810152,0.197347
270531930,Minneapolis W-12 P-6,63B,1093,0.817296,0.803045,0.323085
270531935,Minneapolis W-12 P-7,63A,89,0.649227,0.544304,0.026646
270531940,Minneapolis W-12 P-8,63A,732,0.865147,0.860200,0.328207
270531945,Minneapolis W-12 P-9,63A,1111,0.840227,0.830508,0.287158
270531950,Minneapolis W-12 P-10,63B,1137,0.774576,0.762385,0.204185
270531955,Minneapolis W-12 P-11,63B,997,0.833937,0.800623,0.357144
270531956,Minneapolis W-12 P-12,63A,1744,0.851725,0.846431,0.389897
270531960,Minneapolis W-13 P-1,61A,1114,0.733939,0.720670,0.115860
270531965,Minneapolis W-13 P-2,61A,1744,0.834824,0.822380,0.348355
270531970,Minneapolis W-13 P-3,61A,1793,0.825049,0.805361,0.446951
270531975,Minneapolis W-13 P-4,61A,1956,0.791014,0.775390,0.356924
270531980,Minneapolis W-13 P-5,61B,1999,0.825879,0.819782,0.326968
270531985,Minneapolis W-13 P-6,61B,1482,0.814045,0.829387,0.362818
270531990,Minneapolis W-13 P-7,61B,1996,0.800108,0.803590,0.363659
270531995,Minneapolis W-13 P-8,61B,1389,0.796443,0.789121,0.333863
270532000,Minneapolis W-13 P-9,61B,1706,0.781016,0.772397,0.259763
270532005,Minneapolis W-13 P-10,61B,767,0.828286,0.825911,0.090275
270532090,Minnetonka W-1 P-A,48A,1154,0.604591,0.586177,0.064168
270532095,Minnetonka W-1 P-B,49B,800,0.562544,0.542567,0.074301
270532100,Minnetonka W-1 P-C,49B,907,0.623200,0.609375,0.083384
270532105,Minnetonka W-1 P-D,48A,1451,0.593544,0.565551,0.073102
270532110,Minnetonka W-1 P-E,44B,828,0.544758,0.487053,0.088552
270532115,Minnetonka W-1 P-F,44B,992,0.593971,0.552686,0.090389
270532120,Minnetonka W-2 P-A-Q,44B,882,0.582673,0.536501,0.058272
270532125,Minnetonka W-2 P-B-Q,44B,1294,0.630197,0.592710,0.090408
270532130,Minnetonka W-2 P-C,44B,1385,0.602151,0.529845,0.100191
270532135,Minnetonka W-2 P-D-Q,44B,1342,0.665901,0.616908,0.108867
270532140,Minnetonka W-2 P-E,44B,815,0.670790,0.627182,0.144252
270532145,Minnetonka W-3 P-A,44B,838,0.626369,0.586207,0.105510
270532150,Minnetonka W-3 P-B,44B,807,0.490535,0.444304,0.055752
270532155,Minnetonka W-3 P-C-V,44B,1141,0.547849,0.505348,0.054825
270532160,Minnetonka W-3 P-D-V,44B,1253,0.458651,0.418359,0.041817
270532165,Minnetonka W-3 P-E,44B,932,0.611685,0.548246,0.108822
270532170,Minnetonka W-3 P-F-V,48A,1609,0.508095,0.492143,0.099755
270532185,Minnetonka W-4 P-A,48A,739,0.476659,0.469780,0.064982
270532190,Minnetonka W-4 P-B,48A,883,0.515722,0.483871,0.091383
270532195,Minnetonka W-4 P-C,48A,1209,0.535760,0.496234,0.098334
270532200,Minnetonka W-4 P-D-Z,48A,1204,0.548729,0.491611,0.125417
270532205,Minnetonka W-4 P-E-Z,48A,1029,0.592598,0.567488,0.105194
270532210,Minnetonka W-4 P-F,48A,1165,0.564751,0.559896,0.145806
270532230,Minnetonka Beach P-1,33B,340,0.320359,0.276074,0.069608
270532240,Minnetrista P-1A,33A,1044,0.412419,0.396985,0.013576
270532245,Minnetrista P-2A,33A,329,0.371715,0.342679,0.002635
270532247,Minnetrista P-3A,33A,802,0.341864,0.313594,0.016999
270532248,Minnetrista P-4A,33A,875,0.314772,0.297265,0.010868
270532250,Mound P-1,33B,998,0.434948,0.376156,0.090208
270532255,Mound P-2,33B,943,0.440948,0.372271,0.100644
270532260,Mound P-3,33B,986,0.457355,0.384456,0.159492
270532265,Mound P-4,33B,966,0.480513,0.409871,0.092821
270532290,New Hope P-1,45B,689,0.627249,0.642748,0.159717
270532295,New Hope P-2,45A,1125,0.646717,0.607143,0.173871
270532300,New Hope P-3,45A,1238,0.620962,0.573702,0.155615
270532310,New Hope P-4,45A,1134,0.558093,0.518083,0.151127
270532315,New Hope P-5,45A,656,0.601109,0.574803,0.108662
270532320,New Hope P-6,45A,376,0.649123,0.623229,0.067796
270532330,New Hope P-7,45A,1401,0.593441,0.557535,0.190452
270532335,New Hope P-8,45A,849,0.643397,0.599758,0.111861
270532355,Orono P-1,33A,1135,0.362888,0.339075,0.011853
270532360,Orono P-2,33B,519,0.361330,0.300601,0.012153
270532365,Orono P-3A,33A,815,0.396955,0.383736,0.022742
270532370,Orono P-4A,33A,1255,0.369892,0.336379,0.014464
270532385,Osseo P-1,34B,931,0.533966,0.487151,0.124842
270532400,Plymouth W-1 P-1,44A,699,0.449725,0.419355,0.022634
270532405,Plymouth W-1 P-2,44A,1738,0.430133,0.404567,0.074090
270532410,Plymouth W-1 P-3,44A,989,0.413658,0.349744,0.087683
270532415,Plymouth W-1 P-4,44A,1384,0.489973,0.441691,0.142402
270532420,Plymouth W-1 P-5,44A,1402,0.488749,0.435658,0.077920
270532425,Plymouth W-1 P-6,44A,914,0.463810,0.419753,0.145311
270532430,Plymouth W-2 P-7,44A,2180,0.457704,0.416589,0.122667
270532435,Plymouth W-2 P-8,44B,1180,0.508882,0.464935,0.097899
270532440,Plymouth W-2 P-9,44B,1747,0.596062,0.551583,0.092423
270532445,Plymouth W-2 P-10,44B,1019,0.452549,0.398798,0.101973
270532450,Plymouth W-2 P-11,44B,1111,0.528845,0.467341,0.092511
270532455,Plymouth W-2 P-12,44B,1062,0.479886,0.436592,0.077130
270532460,Plymouth W-3 P-13,44A,1355,0.537184,0.524738,0.097509
270532465,Plymouth W-3 P-14,44A,2256,0.550015,0.506106,0.099851
270532470,Plymouth W-3 P-15,46A,1163,0.543292,0.528725,0.041931
270532475,Plymouth W-3 P-16,46A,1610,0.531149,0.511039,0.048791
270532480,Plymouth W-3 P-17,46A,769,0.601147,0.582550,0.069498
270532485,Plymouth W-4 P-18,44A,1321,0.465487,0.445127,0.085955
270532490,Plymouth W-4 P-19,45A,1007,0.530831,0.500509,0.056202
270532495,Plymouth W-4 P-20,44A,1466,0.482872,0.449235,0.099986
270532500,Plymouth W-4 P-21,44A,1467,0.509503,0.462238,0.155320
270532505,Plymouth W-4 P-22,45A,1323,0.592240,0.562648,0.162583
270532510,Plymouth W-4 P-23,45A,1150,0.543271,0.501348,0.146534
270532575,Richfield W-1 P-3,50A,1633,0.661713,0.662658,0.192786
270532580,Richfield W-1 P-4,50A,1172,0.669570,0.662852,0.153486
270532585,Richfield W-1 P-5,50A,1657,0.682061,0.681223,0.180486
270532590,Richfield W-2 P-2,63B,1648,0.699448,0.670520,0.170465
270532595,Richfield W-2 P-6,50A,1479,0.658473,0.661335,0.177819
270532600,Richfield W-2 P-7,63B,1121,0.648636,0.618421,0.181954
270532605,Richfield W-3 P-1,63B,871,0.655812,0.626667,0.106050
270532610,Richfield W-3 P-8,63B,1005,0.688264,0.682672,0.182973
270532615,Richfield W-3 P-9,50A,1362,0.682353,0.681818,0.155937
270532645,Robbinsdale W-1,45B,1305,0.645993,0.648519,0.154304
270532655,Robbinsdale W-2,45B,1628,0.707585,0.713188,0.174812
270532665,Robbinsdale W-3,45B,1217,0.687951,0.697288,0.218242
270532675,Robbinsdale W-4,45B,1279,0.726613,0.733444,0.176387
270532695,Rockford P-1,29A,104,0.400671,0.000000,0.034265
270532710,Rogers P-1,34A,1859,0.369376,0.000000,0.026452
270532715,Rogers P-2,34A,2799,0.359785,0.000000,0.013970
270532720,Shorewood P-1,33B,109,0.363627,0.287037,0.007100
270532725,Shorewood P-2,33B,1163,0.417652,0.372154,0.034390
270532730,Shorewood P-3,33B,936,0.475155,0.432819,0.015083
270532735,Shorewood P-4,33B,1452,0.413313,0.376863,0.064992
270532755,Spring Park P-1,33B,639,0.463838,0.388254,0.149619
270532765,Saint Anthony P-1,41B,1128,0.624159,0.605941,0.113993
270532770,Saint Anthony P-2,41B,1812,0.632772,0.620733,0.244365
270532780,Saint Bonifacius P-1,33A,1016,0.408609,0.382536,0.094827
270532790,Saint Louis Park W-1 P-1,46A,1697,0.701453,0.703390,0.180957
270532795,Saint Louis Park W-1 P-2,46A,1826,0.714264,0.702596,0.222268
270532800,Saint Louis Park W-1 P-3,46B,525,0.756830,0.732535,0.169376
270532805,Saint Louis Park W-1 P-4,46B,649,0.734057,0.723705,0.180554
270532810,Saint Louis Park W-2 P-5,46B,772,0.668763,0.647868,0.207201
270532815,Saint Louis Park W-2 P-6,46B,1253,0.700162,0.684654,0.191316
270532820,Saint Louis Park W-2 P-7,46B,1758,0.728347,0.706368,0.266529
270532825,Saint Louis Park W-2 P-8,46B,1178,0.707446,0.691006,0.084975
270532830,Saint Louis Park W-3 P-9,46B,1050,0.763583,0.730769,0.176963
270532835,Saint Louis Park W-3 P-10,46B,893,0.698626,0.680751,0.207856
270532840,Saint Louis Park W-3 P-11,46B,949,0.703185,0.684096,0.214755
270532845,Saint Louis Park W-3 P-12,46A,1487,0.693844,0.681818,0.182692
270532850,Saint Louis Park W-4 P-13,46A,1001,0.662296,0.662875,0.147600
270532855,Saint Louis Park W-4 P-14,46A,1823,0.731796,0.725770,0.139005
270532860,Saint Louis Park W-4 P-15,46A,939,0.704086,0.695700,0.174393
270532865,Saint Louis Park W-4 P-16,46A,779,0.657444,0.655080,0.091096
270532900,Tonka Bay P-1,33B,747,0.418053,0.360544,0.074848
270532910,Wayzata P-1,33A,2019,0.431733,0.404134,0.062421
270532925,Woodland P-1,44B,269,0.336349,0.338346,0.041449
270550005,Black Hammer Twp,28B,125,0.479748,0.459677,0.000340
270550010,Brownsville,28B,200,0.656568,0.582474,0.010484
270550015,Brownsville Twp,28B,199,0.569141,0.540816,0.000651
270550020,Caledonia P-1,28B,478,0.521128,0.467391,0.032867
270550025,Caledonia P-2,28B,605,0.510202,0.454392,0.041365
270550030,Caledonia Twp,28B,301,0.457759,0.390572,0.000863
270550035,Crooked Creek Twp,28B,105,0.528924,0.446602,0.000301
270550040,Eitzen,28B,111,0.319202,0.281818,0.017633
270550045,Hokah,28B,214,0.523459,0.480769,0.026293
270550050,Hokah Twp,28B,213,0.494977,0.464789,0.000817
270550055,Houston,28B,395,0.472715,0.467363,0.040157
270550060,Houston Twp,28B,233,0.441193,0.403509,0.000674
270550065,Jefferson Twp,28B,44,0.548377,0.363636,0.000122
270550070,La Crescent P-1,28B,989,0.424643,0.420124,0.076912
270550075,La Crescent P-2,28B,688,0.587211,0.569507,0.037125
270550076,La Crescent P-3,28B,316,0.545633,0.512987,0.097147
270550080,La Crescent Twp,28B,627,0.398946,0.383987,0.002678
270550085,Mayville Twp,28B,165,0.415565,0.406250,0.000523
270550090,Money Creek Twp,28B,265,0.431792,0.411538,0.000720
270550095,Mound Prairie Twp,28B,238,0.418973,0.415584,0.000627
270550100,Sheldon Twp,28B,130,0.432692,0.436508,0.000424
270550105,Spring Grove,28B,553,0.581971,0.498148,0.054568
270550110,Spring Grove Twp,28B,190,0.386913,0.312169,0.000528
270550115,Union Twp,28B,146,0.398866,0.342657,0.000541
270550120,Wilmington Twp,28B,177,0.447866,0.448276,0.000478
270550125,Winnebago Twp,28B,91,0.361813,0.322222,0.000251
270550130,Yucatan Twp,28B,197,0.443790,0.442708,0.000445
270570005,Akeley,2A,141,0.581192,0.564286,0.009160
270570010,Akeley Twp,2A,251,0.517543,0.485944,0.000707
270570015,Arago Twp,2A,292,0.407798,0.416667,0.000795
270570020,Badoura Twp,2B,60,0.553353,0.583333,0.000160
270570022,Clay Twp,2A,64,0.379328,0.349206,0.000172
270570025,Clover Twp,2A,80,0.435572,0.437500,0.000220
270570030,Crow Wing Lake Twp,2B,180,0.457309,0.422857,0.000494
270570035,Farden Twp P-1,2A,368,0.556326,0.537190,0.001100
270570037,Farden Twp P-2,5A,33,0.540712,0.593750,0.000858
270570040,Fern Twp,2A,110,0.435254,0.394495,0.000295
270570045,Guthrie Twp,2A,235,0.411885,0.403433,0.000645
270570050,Hart Lake Twp P-1,2A,153,0.420195,0.385621,0.000501
270570052,Hart Lake Twp P-2,5A,31,0.517497,0.516129,0.000508
270570055,Helga Twp,2A,660,0.461179,0.424427,0.001790
270570060,Hendrickson Twp,2A,105,0.533142,0.461538,0.000283
270570065,Henrietta Twp,2B,714,0.382829,0.368794,0.002004
270570070,Hubbard Twp,2B,361,0.407696,0.397759,0.000971
270570075,Lake Alice Twp,2A,41,0.377493,0.307692,0.000114
270570080,Lake Emma Twp,2A,567,0.456996,0.446847,0.001532
270570085,Lake George Twp,2A,182,0.416823,0.415730,0.000490
270570090,Lake Hattie Twp,2A,84,0.404895,0.317073,0.000237
270570095,Lakeport Twp P-1,2A,346,0.606161,0.592920,0.001134
270570097,Lakeport Twp P-2,5A,23,0.588889,0.608696,0.000387
270570100,La Porte,2A,51,0.577374,0.469388,0.007042
270570105,Mantrap Twp,2A,257,0.529492,0.488189,0.000695
270570110,Nevis,2B,140,0.396391,0.410448,0.013432
270570115,Nevis Twp,2B,497,0.440648,0.417178,0.001441
270570120,Park Rapids P-1,2B,461,0.495714,0.464912,0.012310
270570122,Park Rapids P-2,2B,776,0.459896,0.424870,0.022168
270570125,Rockwood Twp,2A,232,0.459384,0.438596,0.000625
270570130,Schoolcraft Twp,2A,64,0.444040,0.437500,0.000176
270570135,Steamboat River Twp P-1,2A,59,0.582131,0.578947,0.000160
270570137,Steamboat River Twp P-2,5A,5,0.000000,0.000000,0.003007
270570140,Straight River Twp,2B,299,0.401736,0.380471,0.000821
270570145,Thorpe Twp,2A,27,0.631814,0.500000,0.000073
270570150,Todd Twp P-1,2B,552,0.386975,0.379310,0.001888
270570152,Todd Twp P-2,2B,38,0.478115,0.394737,0.003641
270570155,White Oak Twp,2A,218,0.478905,0.466981,0.000579
270590005,Athens Twp,31A,782,0.459408,0.000000,0.002413
270590010,Bradford Twp,31A,1234,0.441518,0.000000,0.003333
270590015,Braham,32A,538,0.523512,0.451796,0.034619
270590020,Cambridge P-1,32A,1797,0.534580,0.480437,0.036892
270590022,Cambridge P-2,32A,1047,0.478733,0.462292,0.034407
270590025,Cambridge Twp,32A,1010,0.444558,0.407895,0.003145
270590030,Dalbo Twp,32A,300,0.349539,0.251701,0.000804
270590035,Isanti,32A,1475,0.447962,0.430183,0.031245
270590040,Isanti Twp,32A,954,0.417963,0.388298,0.003247
270590045,Maple Ridge Twp,32A,328,0.484072,0.408100,0.000892
270590050,North Branch Twp,32A,749,0.452397,0.406593,0.002077
270590055,Oxford Twp,32A,339,0.387567,0.319876,0.001391
270590057,Saint Francis P-3,31A,0,0.000000,0.000000,0.000000
270590060,Spencer Brook Twp,31A,648,0.358246,0.000000,0.001776
270590065,Springvale Twp,32A,668,0.438829,0.383333,0.001837
270590070,Stanchfield Twp,32A,484,0.493611,0.449580,0.001371
270590075,Stanford Twp,31A,907,0.373334,0.000000,0.002240
270590080,Wyanett Twp,32A,731,0.451412,0.396936,0.001993
270610005,Alvwood Twp,5A,21,0.407666,0.450000,0.000057
270610010,Arbo Twp,5B,414,0.558792,0.581047,0.001091
270610015,Ardenhurst Twp,5A,94,0.371731,0.359551,0.000264
270610020,Ball Club Prec,5A,130,0.696537,0.637795,0.000336
270610025,Balsam Twp,5B,289,0.581674,0.664311,0.000337
270610030,Cohasset,5B,1244,0.496852,0.525799,0.003423
270610035,Bass Lake Prec,5B,588,0.512708,0.555363,0.001647
270610040,Bearville Twp,6A,106,0.661836,0.644231,0.000141
270610045,Bigfork,6A,153,0.656957,0.626761,0.007599
270610050,Bigfork Twp,6A,110,0.538820,0.509615,0.000223
270610055,Blackberry Twp,5B,394,0.506878,0.520408,0.001058
270610060,Bovey,5B,271,0.782496,0.793103,0.011467
270610065,Bowstring Twp,5A,114,0.659042,0.627273,0.000311
270610070,North Unorganized Prec,6A,247,0.546354,0.558824,0.000075
270610074,Calumet,6A,123,0.806649,0.783333,0.006364
270610076,Carpenter Twp,6A,85,0.504364,0.493671,0.000078
270610085,Coleraine,5B,807,0.657062,0.686548,0.004950
270610090,Deer Lake Prec,5B,336,0.510186,0.571429,0.000868
270610095,Deer River P-1,5A,1,0.000000,0.000000,0.000324
270610096,Deer River P-2,5B,262,0.564019,0.616379,0.026236
270610100,Deer River Twp P-1,5A,0,0.000000,0.000000,0.000000
270610101,Deer River Twp P-2,5B,301,0.497323,0.586441,0.000830
270610110,Effie,6A,36,0.525760,0.638889,0.000990
270610120,Feeley Twp,6A,159,0.616376,0.612903,0.000473
270610125,Good Hope Twp,5A,47,0.392609,0.369565,0.000132
270610130,Goodland Twp,6A,239,0.582026,0.614407,0.000321
270610135,Gran Prec,6A,148,0.649017,0.671429,0.000401
270610140,Grand Rapids P-1,5B,746,0.641888,0.667575,0.014728
270610145,Grand Rapids P-2,5B,1004,0.626237,0.639676,0.014442
270610151,Grand Rapids P-3,5B,724,0.603127,0.607345,0.010185
270610155,Grand Rapids P-4,5B,1490,0.563495,0.596587,0.024393
270610175,Grattan Twp,5A,20,0.227939,0.250000,0.000054
270610184,Greenway Twp P-1,6A,119,0.740955,0.773109,0.001159
270610189,Greenway Twp P-2,6A,12,0.589394,0.636364,0.000183
270610195,Greenway Twp P-3,6A,283,0.726357,0.696429,0.002538
270610200,Harris Twp,5B,1564,0.511186,0.544444,0.004226
270610205,Inger Prec,5A,91,0.714855,0.711111,0.000217
270610215,Keewatin,6A,431,0.802657,0.810304,0.014528
270610220,Kinghurst Twp,5A,61,0.460230,0.456140,0.000167
270610225,Lake Jessie Twp,5A,106,0.574178,0.514563,0.000281
270610227,La Prairie P-6,5B,279,0.559828,0.607273,0.016185
270610230,Lawrence Twp,5B,203,0.733384,0.792929,0.000549
270610235,Liberty Twp,5A,20,0.333009,0.333333,0.000027
270610240,Lone Pine Twp,6A,250,0.722690,0.687243,0.000663
270610244,Grave Lake Prec,5B,100,0.606340,0.591837,0.000173
270610245,Long Lake Prec,6A,138,0.548419,0.666667,0.000276
270610247,Marble,6A,239,0.803764,0.781116,0.005270
270610249,Marcell Twp,6A,234,0.464577,0.450893,0.000395
270610255,Max Twp,5A,40,0.524942,0.550000,0.000113
270610260,McLeod Prec,6A,290,0.669599,0.731183,0.000204
270610265,Moose Park Twp,5A,22,0.259048,0.227273,0.000058
270610270,Morse Twp P-1,5A,263,0.439651,0.433071,0.000698
270610271,Morse Twp P-2,5B,0,0.000000,0.000000,0.000000
270610280,Nashwauk,6A,443,0.785373,0.776256,0.002714
270610285,Nashwauk Twp,6A,349,0.706671,0.686957,0.000611
270610290,Nore Twp,5A,13,0.220274,0.090909,0.000035
270610295,Oteneagen Twp,5A,123,0.456086,0.439655,0.000328
270610300,Pomroy Twp,5A,10,0.500000,0.500000,0.000026
270610305,Sago Twp,5B,94,0.540331,0.606742,0.000265
270610310,Sand Lake Twp,5A,84,0.424033,0.425000,0.000218
270610320,Spang Twp,5B,110,0.479136,0.504587,0.000202
270610327,Splithand Twp,5B,118,0.522903,0.508772,0.000342
270610330,Squaw Lake,5A,24,0.732657,0.791667,0.002772
270610335,Stokes Twp,6A,116,0.536527,0.544643,0.000196
270610338,Taconite P-2,5B,61,0.691731,0.745455,0.000882
270610339,Taconite P-1,5B,225,0.678945,0.729730,0.000953
270610340,Sugar Lake Prec,5B,557,0.461239,0.504673,0.000922
270610345,Third River Twp,5A,35,0.285175,0.357143,0.000093
270610350,Trout Lake Twp,5B,531,0.600034,0.624277,0.001500
270610355,Wabana Twp,5B,280,0.538892,0.541818,0.000758
270610360,Warba,6A,61,0.755116,0.733333,0.001769
270610365,Wawina Twp,6A,26,0.494768,0.560000,0.000069
270610370,Wellers-McCormick P-1,5A,10,0.620556,0.555556,0.000101
270610371,Wellers-McCormick P-2,5B,153,0.444868,0.470199,0.000750
270610372,Wildwood Twp,5B,78,0.587111,0.565789,0.000229
270610375,Winnibigoshish Prec,5A,92,0.579638,0.552941,0.000043
270610380,Wirt Twp,5A,46,0.555312,0.533333,0.000124
270610385,Zemple,5B,30,0.499754,0.517241,0.004462
270630005,Alba Twp,22B,73,0.387743,0.328571,0.000201
270630010,Alpha,23A,40,0.469753,0.425000,0.017952
270630015,Belmont Twp,23A,87,0.365606,0.279070,0.000233
270630020,Christiania Twp,23A,138,0.528612,0.442029,0.000370
270630025,Delafield Twp,22B,101,0.468563,0.257426,0.000279
270630030,Des Moines Twp,23A,107,0.507180,0.413462,0.000327
270630035,Enterprise Twp,23A,82,0.344595,0.231707,0.000221
270630040,Ewington Twp,22B,106,0.358204,0.283019,0.000288
270630045,Heron Lake,22B,214,0.638363,0.490385,0.016736
270630050,Heron Lake Twp,22B,143,0.359462,0.234043,0.000318
270630055,Hunter Twp,23A,104,0.411751,0.300971,0.000282
